,text,transformers_score,textblob_score,family
3376,"Geometridae, Greek meaning ""to measure the earth,"" referring to the larva, as they move in a looping fashion. What is the difference between the larvae in the photo? https://t.co/Jjl8oeN1ZI",-0.9654785990715027,0.0,Geometridae
3377,"Twitter's current saving grace for me is insect/bird/cat/dog photos, so have some more. 

Yesterday's findings: a queen Vespula vulgaris (note interrupted post-ocular yellow band vs. V. germanica) and a Double-striped Pug (Gymnoscelis rufifasciata, Geometridae). https://t.co/O5Mip4PqF7",-0.9845542907714844,0.16666666666666666,Geometridae
3378,"Michael Dwight Catherwood, also known as Psycho Mike, is a moth in the family Geometridae.",0.8170328736305237,0.0,Geometridae
3379,"is a moth in the, Geometridae first described by, Dukinfield Jones in https://t.co/2lTxad19y2 #Cyclophoraantennaria",-0.9823319315910339,0.25,Geometridae
3380,"Geometrid #Moth (Maxates sp., Geometrinae, Geometridae)
https://t.co/CbZHUAqmip
#insect #China #Yunnan #entomology #Lepidoptera https://t.co/7Yb5aDeb4B",-0.9894207119941711,0.0,Geometridae
3381,A chain of seven encyrtid wasp cocoons spun within the frass-ringed cocoon of Phyllonorycter basistrigella (Gracillariidae) inside a leaf mine in a leaf of white oak (Quercus alba). https://t.co/qWq9cjJMO7,-0.9935741424560547,0.0,Gracillariidae
3382,Epicephala haplodoxa is a moth of the family Gracillariidae. It is known from South Africa and Mozambique. https://t.co/LPkXPi8Hrf,-0.9745023846626282,0.0,Gracillariidae
3383,"New CHECKLIST dataset: Systematics, host plants, and life histories of three new Phyllocnistis species from the central highlands of Costa Rica (Lepidoptera, Gracillariidae, Phyllocnistinae) (12 species occurrences) https://t.co/pXxsBpakjt",-0.9424416422843933,0.0909090909090909,Gracillariidae
3384,"Wrong side of the leaf: assigning some Lithocolletinae species (Lepidoptera: Gracillariidae) to their proper genera

CHARLES S. EISEMAN, DONALD R. DAVIS

Vol 4751, No 2
17 Mar. 2020

https://t.co/wvANKDOlo7",-0.9972864389419556,-0.25,Gracillariidae
3385,"Unless I'm missing something, this is an undescribed species of Phyllonorycter (Gracillariidae). Reared from a live oak leaf collected in North Carolina. https://t.co/kAA2Ky0JLd",-0.9967614412307739,-0.03181818181818183,Gracillariidae
3386,"＜昨夜の灯火＞
ツヤコガ科の一種 Heliozelidae Gen. sp. https://t.co/SiDh6tk96a",-0.9847692847251892,0.0,Heliozelidae
3387,"Nearctic walnut leafminers invade Europe: first Coptodisca lucifluella (Clemens, 1860) and now Coptodisca juglandiella (Chambers, 1874) (Lepidoptera, Heliozelidae) https://t.co/WPcisBmeuJ via @NotaLepido",-0.9766823053359985,0.25,Heliozelidae
3388,"New CHECKLIST dataset: Nearctic walnut leafminers invade Europe: first Coptodisca lucifluella (Clemens, 1860) and now Coptodisca juglandiella (Chambers, 1874) (Lepidoptera, Heliozelidae) https://t.co/Ve0AljweMS",-0.9754732251167297,0.19318181818181818,Heliozelidae
3389,Taipower Building metro station is a species of moth of the family Hepialidae.,0.882742166519165,0.0,Hepialidae
3390,"@rsl1957 @ManuSaunders No, it’s a swift moth Hepialidae",-0.9644781351089478,0.0,Hepialidae
3391,"Quarantine day 37: Moth, but, what if hand? My best guess is this is in the family Hepialidae, a ghost moth. https://t.co/KIdFiOaffd",-0.997032642364502,1.0,Hepialidae
3392,"Rain moths spend a very long time as larvae feeding underground on the roots of she-oaks and gum trees. They often emerge after rain.
Abantiades argyrosticha (Turner, 1929), Hepialidae.
Imbil, Queensland. https://t.co/aRbsXQWf6a",-0.8993325233459473,-0.065,Hepialidae
3393,"@gabriellechan @Boeufblogginon @CKMonty @D0CT0R_Dave Yes these aren't bogongs, they look like one of the many species we call rain moths or ghost moths (Hepialidae). Larvae are herbivores &amp; leaf litter feeders, maybe aerate soil? A few species are pasture pests",-0.9868466854095459,0.15,Hepialidae
3394,"@InvertoPhiles @KiLeRaD @Bergeonline @KarenRetra Yep it's a rain or ghost moth, Hepialidae",-0.9721195697784424,0.0,Hepialidae
3395,"@AdamDellwo Can answer the first Q - not a bogong moth. Likely Family Hepialidae, Genus - Abantiades or Trictena. One species of Trictena is commonly called a 'rain moth' so could be a sign 🤔",-0.9974369406700134,-0.016666666666666663,Hepialidae
3396,"A rather well-marked rain moth, Abantiades argentata (Hepialidae), from the southern Lofty Ranges of South Austraia after heavy rainfall tonight. https://t.co/YbQvUt6AC8",0.9968477487564087,-0.1,Hepialidae
3397,"Map Winged Swift Moth 

#mapwingedswift #mothsofinstagram #moths #moth #pharmacisfusconebulosa #hepialidae  #lepidoptera #pharmacis #insecta #arthropoda #animalia #insects #wildlife #nature #holdingonfordearlife… https://t.co/k7tXvDAHq3",-0.9860426783561707,0.0,Hepialidae
3398,We didn’t get any rain over night but did get a rain moth! Great to find this intricately patterned huge moth on the side of the house. It’s been a good week for #moths #MothsMatter #TwitterNatureCommunity #OzInverts #Hepialidae #Garden https://t.co/YpDntTzBUW,0.9959055781364441,0.6333333333333334,Hepialidae
3399,"It's a Skipper (Hesperiidae) 💚! @ Martinez, California https://t.co/Zkq3hAwCdN",0.7276517152786255,0.0,Hesperiidae
3400,"@Mark__Rigby @Lori_Lach @Mozziebites Pretty sure is a larval skipper, a true Lepidoptera, family Hesperiidae.  not sure what species. I was goin to guess from this site... take your pick! https://t.co/gTdAjLJXuF",-0.9922977685928345,0.19687500000000002,Hesperiidae
3401,1902 Fascinating Caterpillars of Papilionidae and Hesperiidae Original Antique Plate of Color-Photograph https://t.co/Hm7qiUQdOL via @Etsy,0.98534095287323,0.5375,Hesperiidae
3402,1902 Colorful Sketches of Pupas of Papiloninae and Hesperiidae Butterflies Original Antique Plate of Color-Photograph https://t.co/oMx5Qwlg5j via @Etsy,0.9547942876815796,0.3375,Hesperiidae
3403,"Borbo is a genus of skipper butterflies (family Hesperiidae). They belong to the tribe Baorini, and as such are among those skippers commonly known as swifts.",0.9961861968040466,-0.15,Hesperiidae
3404,We live in a society where catia is a genus of skippers in the family Hesperiidae...,0.9855616092681885,0.13636363636363635,Hesperiidae
3405,The Otamatone is a moth in the family Immidae.,-0.8931195139884949,0.0,Immidae
3406,"@174_amy @Buzz_dont_tweet @Kate_Bradbury @flygirlNHM Yes, this is a one of the longhorn moths (https://t.co/hjASWJ5N2A) - where did you see it please?",-0.9882506132125854,0.0,Incurvariidae
3407,#WansteadFlats maybe one of the Incurvariidae @tharris0457 @MothIDUK https://t.co/DI8MaKUcfW,-0.9953302145004272,0.0,Incurvariidae
3408,@CliveMcKay1 @jonnie_fisk Sorry Clive my caterpillar knowledge doesn't stretch that far north. Looks like it might be closely related to our eggars so one of the Lasiocampidae perhaps,-0.9921417236328125,-0.13333333333333333,Lasiocampidae
3409,"@WorldNannys “Tent caterpillars are moderately sized caterpillars, or moth larvae, belonging to the genus Malacosoma in the family Lasiocampidae. “
from Wikipedia.",-0.9253799319267273,0.0,Lasiocampidae
3410,"@bri66thomp @MothIDUK I've been caught out the same way many times. There's some 'big fuzzy ones' in the Notodontidae, Lasiocampidae and Erebidae too which can seem like Noctuids. Nice selection you got there, the Mocha is a beauty.",0.9991804361343384,0.275,Lasiocampidae
3411,"@ErinnFJ @loz_white_ @forthecake That's an Entometa species (Lasiocampidae). They seem to be having a good year this year, I've found a few of the adults to light in the south-east of SA.",0.9927226901054382,0.3,Lasiocampidae
3412,"Lappet #Moth, female (Arguda vinata, Lasiocampidae)
https://t.co/LxAznkibeP
#insect #China #Yunnan #Lepidoptera #entomology https://t.co/A2qdoGFmlp",-0.9899070858955383,0.0,Lasiocampidae
3413,Evolution of sex pheromone receptors in Dendrolimus punctatus Walker (lepidoptera: Lasiocampidae) is divergent from other moth species. https://t.co/8fsOFvrQwt,0.6573236584663391,-0.125,Lasiocampidae
3414,"Chromosome-level genome assembly of an important pine defoliator, Dendrolimus punctatus (Lepidoptera; Lasiocampidae). https://t.co/k3sxjmsnKP",-0.9565340280532837,0.4,Lasiocampidae
3415,Evolution of sex pheromone receptors in Dendrolimus punctatus Walker (lepidoptera: Lasiocampidae) is divergent from other moth species. https://t.co/Zg5QhSGlVg,0.7647796869277954,-0.125,Lasiocampidae
3416,"Chromosome-level genome assembly of an important pine defoliator, Dendrolimus punctatus (Lepidoptera; Lasiocampidae). https://t.co/aXU4RECcwt",-0.9483145475387573,0.4,Lasiocampidae
3417,"Chromosome-level genome assembly of an important pine defoliator, Dendrolimus punctatus (Lepidoptera; Lasiocampidae). https://t.co/RoT0JXeSGR",-0.9643669128417969,0.4,Lasiocampidae
3418,Evolution of sex pheromone receptors in Dendrolimus punctatus Walker (lepidoptera: Lasiocampidae) is divergent from other moth species. https://t.co/zLcjJDDec7,0.7324433326721191,-0.125,Lasiocampidae
3419,"Chromosome‐level genome assembly of an important pine defoliator, Dendrolimus punctatus (Lepidoptera; Lasiocampidae) https://t.co/PCSZQrKyfc",-0.9381463527679443,0.4,Lasiocampidae
3420,butterfly-and-moth-species: Tolype velleda Tolype velleda - Large tolype Family: Lasiocampidae https://t.co/0rTOo8A29q,-0.9784901142120361,0.21428571428571427,Lasiocampidae
3421,"🙂Smiley-Face Caterpillar (Lappet Moth Caterpillar, Lasiocampidae) @comedywildlife

Watch the Video: https://t.co/cr1vcjigv7

#smiley #smileyface #emoticon #emoji #caterpillar #insect #bug #happyface #smilingface #moth #amazinganimal #funnyanimal #comedywildlifephoto #natgeo #lol https://t.co/N1TsONZLZp",-0.9885925650596619,0.8,Lasiocampidae
3422,Karmayogi is a moth in the family Lecithoceridae.,0.8491289615631104,0.0,Lecithoceridae
3423,Anaxyrina cyanopa is a moth in the family Lecithoceridae https://t.co/Fp7lucqaok,-0.9836272597312927,0.0,Lecithoceridae
3424,"31-208-81-76
Lecithocera eremiodes is a moth in the family Lecithoceridae. It was described by Kyu-Tek Park and Chun-Sheng Wu in 2010. It is found in Thailand.",0.9700115323066711,0.0,Lecithoceridae
3425,"New CHECKLIST dataset: Three new species of the genus Homaloxestis Meyrick, 1910 (Lepidoptera Lecithoceridae) from China https://t.co/YOPMEbJsgQ",-0.9715203046798706,0.13636363636363635,Lecithoceridae
3426,1918 Cleveland Naval Reserve football team is a moth in the family Lecithoceridae.,0.5530190467834473,0.0,Lecithoceridae
3427,"Stinging Nettle and Gelatine (non-stinging) Slug Caterpillars of Cup Moths, Limacodidae
(IDs in links, where known)
https://t.co/HlQbYadagP https://t.co/nqsaCjZY8x https://t.co/yrJRvLzepR https://t.co/S9hRI3Ss1N
#insect #China #Yunnan #entomology #Lepidoptera  #moth https://t.co/t6ESITm1SB",-0.9913212060928345,0.0,Limacodidae
3428,"Stinging Nettle and Gelatine (non-stinging) Slug Caterpillars of Cup Moths, Limacodidae
(IDs in links, where known)
https://t.co/j5MSVl10eW https://t.co/P5WgLRLScd https://t.co/KVZgyIAb7k https://t.co/sJCVsCExMu
#insect #China #Yunnan #entomology #Lepidoptera  #moth https://t.co/S3lkaa4QsW",-0.9912304282188416,0.0,Limacodidae
3429,"Stinging Nettle and Gelatine (non-stinging) Slug Caterpillars of Cup Moths, Limacodidae
(IDs in links, where known)
https://t.co/xeTQomY3u7 https://t.co/kyr6xwwspF https://t.co/D7ybgQevFS https://t.co/uetQTgeDWH
#insect #China #Yunnan #entomology #Lepidoptera  #moth https://t.co/LsBhDNF0YA",-0.9918671250343323,0.0,Limacodidae
3430,"Stinging Nettle Slug Caterpillars of Cup Moths, Limacodidae
(IDs in links, where known)
https://t.co/w9Cd9juWNF https://t.co/j1TFyqnShz https://t.co/mnibTOOQFb https://t.co/4Z5NId2g7f
#insect #China #Yunnan #entomology #Lepidoptera  #moth https://t.co/dDBzHxG7XF",-0.9910125136375427,0.0,Limacodidae
3431,"Stinging Nettle Slug Caterpillars of Cup Moths, Limacodidae
(IDs in links, where known)
https://t.co/YIx8j5Avhv https://t.co/ezXzSxTJgl https://t.co/tl7a32uql6 https://t.co/zQTwh69YWC
#insect #China #Yunnan #entomology #Lepidoptera #itchydogimages #moth https://t.co/hUY6WrIdEb",-0.9883814454078674,0.0,Limacodidae
3432,"This olona limacodidae looks like a gummy bear 

https://t.co/TKdDRZjWaH",-0.9953543543815613,0.0,Limacodidae
3433,"This olona limacodidae looks like a gummy bear 

https://t.co/Vz9TBE2Sc8",-0.9957098960876465,0.0,Limacodidae
3434,"This olona limacodidae looks like a gummy bear 

https://t.co/YzMYVH6NEg",-0.9960763454437256,0.0,Limacodidae
3435,This olona limacodidae looks like a gummy bear https://t.co/hfWJjPZFx4,-0.9953997731208801,0.0,Limacodidae
3436,"Caterpillar (Limacodidae) from the #rainforest of Sabah, Borneo, Malaysia.

Watch the Full Length Video: https://t.co/QELHRh16xt

#caterpillar #slugmoth #Limacodidae #cupmoth #spinycaterpillar #insects #fauna #amazinganimal #naturevideo #wildlifephotography #wildlifevideo #natgeo https://t.co/8oLSxZqMsl",-0.9722193479537964,0.35,Limacodidae
3437,"Stinging Nettle Slug Caterpillar, Sibine sp., Limacodidae #flickr https://t.co/uXBZEOdDFD",-0.9911604523658752,0.0,Limacodidae
3438,"Stinging Nettle Slug Caterpillar, Limacodidae #flickr https://t.co/OiJlJgEwci",-0.9883749485015869,0.0,Limacodidae
3439,"Evolution and losses of spines in slug caterpillars (Lepidoptera: Limacodidae)
https://t.co/ZJ472D6vfd https://t.co/unrBEnP6s3",-0.9948814511299133,0.0,Limacodidae
3440,Forbidden snack. Do not eat the Olona Limacodidae. https://t.co/tdymGZNBPq,-0.9956820607185364,0.0,Limacodidae
3441,"The Standard of Moths in Japan IV: Microlepidoptera

Out of Print

The Standard of Moths in Japan III: Zygaenidae, Sesiidae, Limacodidae, etc.

Out of Print",-0.9979034066200256,0.0,Limacodidae
3442,"Limacodid Slug #Caterpillar (Cup #Moth, Ceratonema sp., Limacodidae) ""Firecracker""
https://t.co/5Kv9s5lemM
#insect #China #Yunnan #entomology #Lepidoptera https://t.co/Ylmkx0UUFl",-0.9914280772209167,0.0,Limacodidae
3443,"If you could spend a day with anyone, whom would you choose? — THIS IS SUCH A VAGUE AND OPEN ENDED QUESTION LIKE. SOMEONE ALIVE? SOMEONE REAL??? anyways i miss my abuelo.. he was funny and i wish he told me more stories before he … https://t.co/XKrySJR0h2",-0.9980601072311401,0.07857142857142858,Limacodidae
3444,please know ill be more likely to fork em over to u in exchange for one of my dreamies! Here they are THESE ARE MINE SO FAR...... im also v down for raymond bc i wanna get him for my friends birthday https://t.co/4OvahanPZE,-0.9967833161354065,-0.011111111111111117,Limacodidae
3445,@DrMGuzik @OutbackEco Ooooh pretty! It’s a ‘cup moth’ in the family Limacodidae - probably Doratifera: https://t.co/iqfYaTgPoB Not for handling - they give a painful ‘sting’,-0.9721747040748596,-0.19374999999999998,Limacodidae
3446,made a new cc bc my old one wasnt letting me answer questions! please send questions abt my ocs ;v; https://t.co/pEV44t0LRE,-0.9954729080200195,0.13068181818181818,Limacodidae
3447,"Stinging Nettle Slug #Caterpillar (Cup #Moth, Setora sp., Limacodidae) ""The Clown""
https://t.co/kXbvcKrrpi
#insect #China #Yunnan #itchydogimages #Lepidoptera #entomology https://t.co/I9B8Spsrld",-0.9899210333824158,0.0,Limacodidae
3448,@CoralSci @virome_girl it is a moth! I'm not familiar with north american insects but my guess is this moth family https://t.co/kswE4JmGLK,-0.9835937023162842,-0.09375,Limacodidae
3449,Alfred Jefferis Turner identified Limacodidae and collected Myrtaceae https://t.co/LC0TbLDlpY,-0.9697502255439758,0.0,Limacodidae
3450,"@DoktorKiki Slug caterpillar, family limacodidae! I'm not familiar with species from the Americas, but it should be in the genus Acharia https://t.co/8rDh1tUkhn",-0.9924681782722473,-0.1875,Limacodidae
3451,@sheikahtribe hear u go!!!!! https://t.co/4OvahanPZE,-0.6476643681526184,0.0,Limacodidae
3452,Slug Moth caterpillars are forbidden gummies. Here’s Anaxidia lozogramma (fam. Limacodidae) from our backyard. #ozinverts https://t.co/TfTY76IWtj,-0.9887279272079468,0.0,Limacodidae
3453,"@paolo_oprandi Nice, I am not aware of any symbiotic behaviour between adult Greenhairstreak and ants.  The relationship is typicaly with the caterpillar of several of the lycaenidae or blues family which GH is a part of.",-0.9851371645927429,0.14375,Lycaenidae
3454,"Blue: a nudge toward sad contemplation; a consonant away from a 12-bar form and repetitive lyrics; any of numerous small butterflies of the family Lycaenidae; a naughty wink, a risqué tale; the colour between green and violet. Blue moon, blue note, blue box, true blue. #bluewords https://t.co/D7tH9HrQRx",-0.8270761370658875,-0.08333333333333333,Lycaenidae
3455,"Like many other butterflies of the Lycaenidae family, the Adonis Blue forms close associations with ants (Myrmecophily). The ants will protect caterpillars and will even bury them to keep them safe! #naturelovers #facts #animallover https://t.co/WyPdYj0K8S",0.9780555367469788,0.25,Lycaenidae
3456,"Sim, eu gostei bastante, e daí? 

My review of Five Feet Apart on @letterboxd: https://t.co/g46AfCnT3P",-0.990739643573761,0.0,Lycaenidae
3457,A type of mating flight of Chrysozephyrus smaragdinus Bremer Lepidoptera Lycaenidae https://t.co/0QTV33iStU #eurekamag,-0.9733654856681824,0.0,Lycaenidae
3458,"@Acherontia96 @chrisvanswaay There is a recent Russian genetic article however reshaping the blue Kretania group a bit in Transcaucasia, according to which the name for the taxon in that region should be Kretania modica... full article on https://t.co/GzwfhFa8bg https://t.co/SeyGYXUscS",-0.9758388996124268,0.0875,Lycaenidae
3459,"@wizentrop @Ibycter @Baba_Lilith The hairs are what's weird. Most lep larvae have distinct setal patterns, but this reminds me of Pieridae or Lycaenidae with the many fine hairs...hopefully can find a match",0.9395163059234619,0.24333333333333335,Lycaenidae
3460,"1902 Amazing Pupas of Nymphalidae - Brush footed, Lycaenidae and Pierinae - Orange Tip  Butterflies Antique Plate of Color-Photography https://t.co/bbZ5Nhora3 via @Etsy",0.9891752004623413,0.6000000000000001,Lycaenidae
3461,"The end of #AprilButterflyMonth Difficult to choose one species of butterflies! My favourite family is Lycaenidae, so here I choose #Laeosopisroboris, the Spanish Purple Hairstreak @europebutterfly lovely tiny butterfly 🦋🦋 https://t.co/exyPRV2r6L",-0.9950725436210632,-0.03125,Lycaenidae
3462,"Oh and this means caterpillars evolved close relationships with ants (myrmecophily) at least 4 times! Recent phylogenomic analysis found that myrmecophily evolved 1× in Lycaenidae (blues) and 2× in sister family Riodinidae (metalmark butterflies)
https://t.co/6aLxdD8YMy",-0.905096173286438,-0.1875,Lycaenidae
3463,#Genomics confirms surprising ecological divergence and isolation in an endangered #butterfly 🦋https://t.co/m44e1zz4zp🦋 #SNBIOC #SpringerNature #BiodiversityConservation #conservationgenetics #Lycaenidae #Euphilotesbattoidesallyni #phylogeography #ElSegundoblue https://t.co/k71rgf7QAa,0.9911299347877502,0.55,Lycaenidae
3464,#Genomics confirms surprising ecological divergence and isolation in an endangered #butterfly 🦋https://t.co/axEMLWetcK🦋 #SNBIOC #SpringerNature #BiodiversityConservation #conservationgenetics #Lycaenidae #Euphilotesbattoidesallyni #phylogeography #ElSegundoblue https://t.co/4MXC0Q3uMQ,0.9914585947990417,0.55,Lycaenidae
3465,1902 Amazing Terias - Lycaenidae and Dismorphia Butterflies Original Antique Plate of Color-Photograph https://t.co/eugPC4xsS2 via @Etsy,0.8912215232849121,0.48750000000000004,Lycaenidae
3466,"My father had several very large butterfly collections, mostly from New Guinea. I have a photo record of everything he collected, so will tweet specimens from time to time, starting with some of the smallest. This is Arhopala adherbal, top and underside. #Lycaenidae #Butterfly https://t.co/96LdJzLwSq",-0.9303928017616272,0.23582251082251082,Lycaenidae
3467,My review of Pronunciamento de Bolsonaro sobre a saída de Moro on @letterboxd: https://t.co/aHPVT28TQK,-0.9904085993766785,0.0,Lycaenidae
3468,"My #InvertOfTheWeek: The Mexican Cycadian (Eumaeus toxea). This #butterfly from the family Lycaenidae was found &amp; released near Los Otates, #Veracruz, #México, where it is reported to feed on cycads. Que hermosa! https://t.co/Txs2GWvcIa",-0.9792159795761108,0.0625,Lycaenidae
3469,"""Recent diversification of Chrysoritis butterflies in the South African Cape (Lepidoptera: Lycaenidae)"". Mol. Phylogenetics. Evol. 148. https://t.co/f25Mhtsjen 

#chrysoritis #butterflies #fynbos #SouthAfrica 
@HarvardOEB @MCZHarvard https://t.co/GwZpiMbkfM",-0.8474118709564209,0.0,Lycaenidae
3470,"New CHECKLIST dataset: On systematic status of Spindasis syama Horsfield, [1829] in Taiwan and the Philippines (Lepidoptera: Lycaenidae: Aphnaeini) (2 species occurrences) https://t.co/FvptrYmBT3",-0.9642964005470276,0.13636363636363635,Lycaenidae
3471,"A Butterfly Picks Its Poison: Cycads
https://t.co/2P88scR9io https://t.co/OouELypkpe",-0.9737842082977295,0.0,Lycaenidae
3472,Some Lycaenidae gynandromorphs that I painted with gouache https://t.co/3kfqt2y3z7,-0.8043349385261536,0.0,Lycaenidae
3473,".
Talicada is an Indomalayan genus of butterflies in the family Lycaenidae.
.
.
.
#talicada 
#butterfly 
#butterflyphotography 
#butterflyphoto 
#wild
#wildlife
#butterfly 
#butterflys
#nature
#insects… https://t.co/Yp4zLQi8u1",-0.7821660041809082,0.1,Lycaenidae
3474,"I think you should see this... Cacyreus

Link: https://t.co/KaMLJaKsFo

Cacyreus is an Afrotropical genus of butterflies in the family Lycaenidae. https://t.co/ipryoGjIzI",0.9642747044563293,0.0,Lycaenidae
3475,"Yesterday evening on my #backyard, a female of Strymon bazochii  #Lepidoptera, family #Lycaenidae, It was just for 20 seconds and flew away. #Butterfly, #Fauna of #SanIsidro, #BuenosAires, #Argentina. https://t.co/XfocvSfldX",-0.95801842212677,0.0,Lycaenidae
3476,Just an example of the types of pests Customs and Border Protection Agriculture Specialists intercept coming into the United States. This is actionable Strymon (Lycaenidae) discovered inside of pineapples at the @cbp Port of Savannah. Great catch by our amazing CBPAS! @GaPorts https://t.co/pRcKnpB9VS,-0.661316990852356,0.7750000000000001,Lycaenidae
3477,"Day 17
#Scolitantidesorion

From my favourite family lycaenidae Checkered Blue 
#AprilButterflyMonth https://t.co/XDA8fqtQjX",-0.973554253578186,0.0,Lycaenidae
3478,Eumaeus atala (#Lycaenidae) is a butterfly from South Florida with #aposematic coloration. It's advertising its toxicity. ☠️ Larvae feed on #Zamia (#Zamiaceae) from which they sequester toxins. https://t.co/cUDCXt7Axx,-0.9863438010215759,0.0,Lycaenidae
3479,Recent diversification of Chrysoritis butterflies in the South African Cape (Lepidoptera: Lycaenidae). https://t.co/VEOhUrbMjp,0.7478604316711426,0.0,Lycaenidae
3480,"On systematic status of Spindasis syama Horsfield, [1829] in #Taiwan and the #Philippines (#Lepidoptera: #Lycaenidae: #Aphnaeini).
https://t.co/bSIHgmjRLk
#Taxonomy",-0.8840221762657166,0.0,Lycaenidae
3481,@zeemacaroon Although korang memang ada suspect aku waktu tu sksksksks ( the blue butterfly behind the letter represents the origin of the name i used; lycaenidae butterfly ;- a blue-ish butterfly. ) [and bc I have a blue butterfly bracelet that I usually use lol],-0.9827343225479126,0.030000000000000006,Lycaenidae
3482,New post: Celastrina https://t.co/gXNV5srnIO,-0.99735426902771,0.13636363636363635,Lycaenidae
3483,Ouça god - Utopia v2 🤯 de Lycaenidae #np na #SoundCloud https://t.co/ZNuzlXnFir,-0.9940418004989624,0.0,Lycaenidae
3484,"god - Utopia v2 🤯

12/04 4:20am

Disponível Na Plataforma do Youtube (Lycaenidae) e Soundcloud (Lycaenidae).

https://t.co/vWfWagf7fv https://t.co/Fc6NiTpi3Q",-0.9927176833152771,0.0,Lycaenidae
3485,"Backyard spot #2 : this time it is white tufted royal (lycaenidae) #butterfly 🦋, locally known as #pratapdeva. Quite rare to spot. #butterfliesofindia https://t.co/M0uRQw5iLQ",-0.9403605461120605,0.09999999999999999,Lycaenidae
3486,MyZA: Limpopo South Africa images https://t.co/BlcYkMl4AS Aloeides taikosama (Lycaenidae,-0.9902467131614685,0.0,Lycaenidae
3487,Allotinus parapus is a butterfly in the family Lycaenidae https://t.co/G934uw4Q2w,-0.9029428958892822,0.0,Lycaenidae
3488,"XXXI.—Descriptions of new species of African Lycænidæ, chiefly from the collections of Dr. Staudinger and Mr. Henley Grose Smith https://t.co/CXSwjDsNRn https://t.co/ghr588i6K9",-0.6843865513801575,0.06818181818181818,Lycaenidae
3489,#Felix is a Lymantriidae https://t.co/OcSYQqs7gQ,-0.9927485585212708,0.0,Lymantriidae
3490,@tulalotay @Lymantriidae I love these! 🔥,0.9992997050285339,0.625,Lymantriidae
3491,Author Correction: Characterization of the Complete Mitochondrial Genome of Leucoma salicis (Lepidoptera: Lymantriidae) and Comparison with Other Lepidopteran Insects. https://t.co/7MY2GrssKo,-0.9907194972038269,-0.012499999999999997,Lymantriidae
3492,"@Lymantriidae absolutely capital C cramps. and shh it's never late to reply, i/we really appreciate hearing your thoughts, so thank you!!",0.9997664093971252,0.22083333333333333,Lymantriidae
3493,Avermectin stress varied structure and function of gut microbial community in Lymantria dispar asiatica (Lepidoptera: Lymantriidae) larvae. https://t.co/XJbwQB50Be,-0.767910897731781,0.0,Lymantriidae
3494,Avermectin stress varied structure and function of gut microbial community in Lymantria dispar asiatica (Lepidoptera: Lymantriidae) larvae. https://t.co/NRQyc1bIOu,-0.8190983533859253,0.0,Lymantriidae
3495,"Stinging Flannel Moth Caterpillar, Megalopyge sp., Megalopygidae #flickr https://t.co/djJ4sG63Kc",-0.986147403717041,0.0,Megalopygidae
3496,Journal of Biophotonics is a moth of the Megalopygidae family.,0.8721162676811218,0.0,Megalopygidae
3497,だれがかうのだ https://t.co/PxtsxktdUY,-0.9871558547019958,0.0,Micropterigidae
3498,密　で　す https://t.co/MWwVoEhCU2,-0.9947245717048645,0.0,Micropterigidae
3499,start https://t.co/XIUalwx08D,-0.985602617263794,0.0,Micropterigidae
3500,朝からいい感じ♪ https://t.co/sgcfsG6bWD,-0.9805215001106262,0.0,Micropterigidae
3501,じゅるっ https://t.co/CNf3yoo2c1,-0.9939107298851013,0.0,Micropterigidae
3502,とん！たん！ https://t.co/BRI1eurHxG,-0.982787013053894,0.0,Micropterigidae
3503,Check out what I found. Fjärilar Käkmalar-säckspinnare #Lepidoptera Micropterigidae-Psychidae-In #Swedish https://t.co/yLhZO1B2oO via @eBay_UK,-0.9796084761619568,0.0,Micropterigidae
3504,また採れた https://t.co/lpt7ThVKsO,-0.9896791577339172,0.0,Micropterigidae
3505,終わった～☺ https://t.co/9MAI5yDtlS,-0.9946532249450684,0.0,Micropterigidae
3506,この本だ！ https://t.co/17MfhbSivH,-0.9819421172142029,0.0,Micropterigidae
3507,21:50～ https://t.co/pfu5pDDann,-0.9817327260971069,0.0,Micropterigidae
3508,調査風景 https://t.co/DB2V0Mlvdb,-0.9929171800613403,0.0,Micropterigidae
3509,20:00～ https://t.co/cTu2hVMXva,-0.9820176362991333,0.0,Micropterigidae
3510,19:45  ～ https://t.co/iaYblpVeIj,-0.9773330092430115,0.0,Micropterigidae
3511,19:23 https://t.co/UBc2OjCdlx,-0.9873253107070923,0.0,Micropterigidae
3512,oh........ https://t.co/34YV4LQgu3,-0.9908139705657959,0.0,Micropterigidae
3513,We live in a society where neomicropteryx redacta is a species of moth belonging to the family Micropterigidae...,-0.5611881017684937,0.13636363636363635,Micropterigidae
3514,"New pub: St. Laurent, R.A., L.E. Reeves, and A.Y. Kawahara. 2020. Cicinnus chambersi: a new species of sack-bearer moth (Lepidoptera, Mimallonidae, Cicinninae) from southeastern Arizona, USA. ZooKeys 931: 49–71. https://t.co/PR8dzERStc",-0.536253035068512,0.13636363636363635,Mimallonidae
3515,"New CHECKLIST dataset: Cicinnus chambersi: a new species of sack-bearer moth (Lepidoptera, Mimallonidae, Cicinninae) from southeastern Arizona, USA https://t.co/9kWNUQgDvi",-0.9619542956352234,0.13636363636363635,Mimallonidae
